price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,log_price,house_age,since_renovation
525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,2006,0,Renton,WA 98059,13.17115354157376,8,8
399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,1943,0,Seattle,WA 98102,12.899094818276968,71,71
850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,Seattle,WA 98102,13.653967622617456,104,104
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,Shoreline,WA 98133,12.82530414313995,50,50
522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0,Redmond,WA 98052,13.165422866864775,34,34
588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005,Seattle,WA 98115,13.284482226880764,64,9
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,North Bend,WA 98045,12.531411709159054,62,62
248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0,SeaTac,WA 98168,12.421184025147118,55,55
280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0,Federal Way,WA 98023,12.542544882151386,25,25
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,Renton,WA 98057,13.112313041550827,7,7
665000.0,6.0,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0,Seattle,WA 98118,13.407542319637992,112,112
290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,1931,0,Renton,WA 98057,12.578670150012721,83,83
527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000,Seattle,WA 98105,13.1749558275235,93,14
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,Seattle,WA 98122,13.09607689527849,7,7
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,Seattle,WA 98144,13.591116224748411,98,98
354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,Redmond,WA 98052,12.777052192115912,49,21
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,Seattle,WA 98118,12.478006361013815,52,11
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,Sammamish,WA 98075,13.236049141808145,10,11
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,Seattle,WA 98146,12.301382825334498,72,15
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,Seattle,WA 98116,13.38472764187182,86,44
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,Seattle,WA 98133,12.983101310070822,10,11
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,Seattle,WA 98119,13.592367006650065,105,25
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,1953,0,Renton,WA 98056,12.206072645530174,61,61
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,Seattle,WA 98178,12.594730635321957,15,15
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,Kent,WA 98042,12.560244459250788,9,9
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,Maple Valley,WA 98038,12.577636201962656,46,46
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,Lake Forest Park,WA 98155,12.850554654108839,60,9
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,Bothell,WA 98011,13.255144488638146,26,14
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,Bellevue,WA 98006,13.656045783313248,37,37
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0,Seattle,WA 98144,13.897090544956697,92,92
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,Seattle,WA 98125,12.823957341589573,63,20
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,Seattle,WA 98136,13.149978544437301,28,28
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,Seattle,WA 98199,12.863592648446968,10,11
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,Renton,WA 98059,13.047639831208393,25,25
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,Renton,WA 98059,12.721885810807203,51,6
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,Seattle,WA 98125,13.514405465180353,35,0
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,Seattle,WA 98125,13.049792684569493,59,9
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,Seattle,WA 98177,13.458835614025542,66,29
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,Seattle,WA 98126,12.765688433465597,8,8
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,Seattle,WA 98106,11.904967552746252,75,45
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,Seattle,WA 98117,13.180632285528304,87,3
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,Seattle,WA 98103,12.762827201184564,12,12
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,North Bend,WA 98045,12.388394202324129,30,30
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,Federal Way,WA 98023,12.706847933442663,25,25
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,Seattle,WA 98115,13.507625778194974,105,26
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,Sammamish,WA 98075,13.208541073645382,35,35
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,Covington,WA 98042,12.278160721924428,37,37
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,Seattle,WA 98199,13.073173133213556,106,106
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,Auburn,WA 98002,12.584509081250419,8,8
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,Seattle,WA 98125,12.666657052859417,62,6
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,Auburn,WA 98001,13.028052697933088,13,13
1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,Bellevue,WA 98006,14.126664986601197,19,19
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,Seattle,WA 98126,13.038981768465277,85,85
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,Seattle,WA 98125,12.911642346088676,66,20
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,Seattle,WA 98117,12.71589776896258,72,15
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,Seattle,WA 98112,12.96453929221076,113,113
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,Sammamish,WA 98075,13.517104522149518,17,17
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,Shoreline,WA 98133,13.049792684569493,49,49
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,Sammamish,WA 98074,13.604727796348284,13,13
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,Seattle,WA 98115,13.336506546521239,87,87
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,Mercer Island,WA 98040,13.544226631322129,65,44
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,Seattle,WA 98144,13.688812904918317,89,89
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,Seattle,WA 98144,13.608486388529947,66,66
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,Auburn,WA 98002,12.363076394339839,104,104
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,Auburn,WA 98092,12.640772878906674,20,20
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,Seattle,WA 98103,13.213117740672793,4,4
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,Seattle,WA 98102,12.899094818276968,71,71
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,Snoqualmie,WA 98065,13.1538620444637,7,7
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,Seattle,WA 98133,12.429216196844383,8,8
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,Issaquah,WA 98029,13.071070083016778,9,9
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,Renton,WA 98059,12.936033799212835,5,5
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,Seattle,WA 98117,13.208541073645382,0,0
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,Federal Way,WA 98023,12.706696406811568,2,102
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,Sammamish,WA 98074,13.322442989119986,30,30
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,Renton,WA 98057,13.267329147654515,48,48
1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,Kirkland,WA 98033,14.210925330218936,8,8
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,Renton,WA 98057,13.124361380067002,38,38
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,Shoreline,WA 98177,13.050330174504497,57,14
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,Seattle,WA 98102,13.906264921232738,24,5
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,Seattle,WA 98118,12.66032791780777,106,106
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,Redmond,WA 98052,13.579155112677833,9,9
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,Seattle,WA 98136,13.427639758257062,62,62
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,Enumclaw,WA 98022,12.744026936684417,12,12
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,Sammamish,WA 98075,13.664687668229691,9,9
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,Auburn,WA 98092,12.631340380934517,13,13
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,Seattle,WA 98105,13.270783382522602,111,9
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,Sammamish,WA 98074,12.911642346088676,30,30
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0,Renton,WA 98055,12.061046873479915,49,49
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,Auburn,WA 98092,12.254862809699606,46,17
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,Seattle,WA 98115,13.005829561148378,67,26
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,Seattle,WA 98199,13.279367126213993,7,7
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,Shoreline,WA 98155,12.850554654108839,64,64
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,Kirkland,WA 98033,13.698976741708323,48,48
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,Kent,WA 98030,12.367340793126296,29,29
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,Seattle,WA 98103,13.081541382884074,9,9
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,Seattle,WA 98199,13.262125319779487,79,40
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,Seattle,WA 98144,12.765688433465597,110,110
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,Des Moines,WA 98198,12.464583340681674,48,51
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,Seattle,WA 98117,13.303016877097587,47,3
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,Federal Way,WA 98023,12.254862809699606,44,44
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,Seattle,WA 98115,13.984409094426088,66,29
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,Seattle,WA 98105,13.208541073645382,105,10
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,Auburn,WA 98092,12.61152108683278,26,14
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,Seattle,WA 98136,12.994530005894443,104,104
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,Kirkland,WA 98034,13.58609739363647,35,35
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,Seattle,WA 98108,13.005829561148378,103,30
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,Seattle,WA 98177,12.89418215832278,66,66
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,Seattle,WA 98105,13.467370516475379,72,72
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,Seattle,WA 98133,12.802158113246987,6,6
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,Mercer Island,WA 98040,13.652991628466498,42,42
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,Seattle,WA 98112,13.337474757021274,85,85
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,Renton,WA 98059,12.71589776896258,51,51
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,Mercer Island,WA 98040,13.518451323699896,53,13
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,Seattle,WA 98107,13.012548511397123,74,13
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,Renton,WA 98059,13.11935886838403,18,18
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,Bothell,WA 98011,13.182517300224076,26,14
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,Seattle,WA 98116,13.415032991367148,58,13
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,Seattle,WA 98106,12.644327576461329,17,17
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,Des Moines,WA 98198,13.635187003832993,37,37
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,Seattle,WA 98105,14.339054954138039,77,20
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,Seattle,WA 98133,13.112313041550827,11,11
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,Normandy Park,WA 98166,13.112313041550827,59,5
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,Seattle,WA 98133,12.994530005894443,88,21
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,Seattle,WA 98108,12.542544882151386,92,6
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,Bellevue,WA 98004,13.849428776167734,11,11
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,Maple Valley,WA 98038,12.421184025147118,11,11
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,Auburn,WA 98092,12.591335046320818,24,5
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,Issaquah,WA 98029,13.237476184504834,10,11
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,Seattle,WA 98115,13.394677972724988,95,29
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,Seattle,WA 98103,13.399995114002609,89,89
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,Kirkland,WA 98033,12.821258284620408,67,26
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,Redmond,WA 98052,12.765545566117686,48,51
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,Renton,WA 98058,12.314927050442256,57,14
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,Seattle,WA 98107,13.235692062711331,70,70
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,Seattle,WA 98115,13.294634598344782,77,77
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,1945,Seattle,WA 98122,13.304684934198283,100,69
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,Kent,WA 98031,12.66032791780777,21,21
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,Seattle,WA 98125,12.971540487669746,67,26
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,Kirkland,WA 98034,12.994530005894443,42,42
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,Seattle,WA 98103,12.652359748158593,15,15
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,Seattle,WA 98108,12.611537753638338,6,6
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,Issaquah,WA 98029,13.42984807715229,7,7
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,Issaquah,WA 98027,12.72709609427261,5,5
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,Seattle,WA 98103,13.620103761621664,88,88
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,Kirkland,WA 98034,13.286181462633724,53,53
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,Des Moines,WA 98198,12.254862809699606,36,14
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,Kent,WA 98030,12.236286572936184,36,14
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,Seattle,WA 98103,13.933293593620657,0,0
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,Seattle,WA 98118,12.560244459250788,109,0
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,SeaTac,WA 98168,12.345834587905333,28,28
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,Lake Forest Park,WA 98155,12.765688433465597,38,38
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,Shoreline,WA 98155,12.624782980388359,67,26
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,Seattle,WA 98117,12.821258284620408,63,20
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,Bellevue,WA 98008,13.604789526648622,62,62
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,Kirkland,WA 98034,12.994530005894443,40,40
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,Seattle,WA 98103,13.845069360205818,109,9
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,Seattle,WA 98199,13.560618308335483,75,45
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,Seattle,WA 98112,14.104441849816487,108,24
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,SeaTac,WA 98168,12.367340793126296,34,34
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,Seattle,WA 98103,13.122263372403996,88,11
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,Kent,WA 98030,12.611537753638338,48,48
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,Federal Way,WA 98023,12.230765258120545,38,38
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,Kirkland,WA 98034,12.983101310070822,17,17
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,Seattle,WA 98178,11.938193200374572,70,70
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,Seattle,WA 98107,13.279367126213993,87,87
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0,Renton,WA 98055,12.84792653170257,14,14
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,1981,2013,Auburn,WA 98001,12.431613321444106,33,1
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,1974,0,Mercer Island,WA 98040,13.698976741708323,40,40
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,Renton,WA 98059,12.821258284620408,13,13
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,1961,2001,Seattle,WA 98125,12.819906019370393,53,13
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,1983,0,Seattle,WA 98106,12.628067055589549,31,31
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,Issaquah,WA 98029,13.287877815881902,25,25
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,Issaquah,WA 98029,13.091904169919621,29,29
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,1943,2002,Seattle,WA 98178,12.2783933071098,71,12
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,Sammamish,WA 98074,12.971540487669746,43,43
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,2000,0,Maple Valley,WA 98038,12.691272721657192,14,14
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0,Mercer Island,WA 98040,13.790192749979985,41,41
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,Seattle,WA 98112,13.721199878493033,21,21
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,Burien,WA 98166,13.038873066905303,95,80
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,1997,0,Kent,WA 98030,12.691580461311874,17,17
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,Seattle,WA 98126,13.148031124152906,56,56
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,Sammamish,WA 98074,13.071070083016778,33,1
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,1993,0,Renton,WA 98058,12.945626198904275,21,21
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,Burien,WA 98146,13.541073712262515,56,10
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,Seattle,WA 98136,13.928839243271277,60,35
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,Bellevue,WA 98007,13.493926933836812,46,46
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,Redmond,WA 98052,13.270783382522602,22,22
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,1921,0,Seattle,WA 98133,12.86099861326992,93,93
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,1958,0,Auburn,WA 98002,12.487485104968359,56,56
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,0,Seattle,WA 98116,12.706847933442663,9,9
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,Seattle,WA 98199,13.591116224748411,14,14
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,Seattle,WA 98116,13.286181462633724,89,46
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0,Seattle,WA 98109,14.343193298796688,114,114
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,1906,2014,Seattle,WA 98103,13.195613839143922,108,0
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,Seattle,WA 98117,13.180820946975897,88,11
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,Seattle,WA 98118,13.484920984501217,114,26
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,1962,0,Renton,WA 98059,12.608198852372823,52,52
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,Seattle,WA 98126,13.228523573232719,66,20
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,Maple Valley,WA 98038,13.199324418540456,11,11
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,Covington,WA 98042,12.429216196844383,2,102
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,Issaquah,WA 98029,13.58609739363647,7,7
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,Seattle,WA 98102,13.262125319779487,8,8
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,Issaquah,WA 98027,12.84660987581782,9,9
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,Renton,WA 98059,12.86099861326992,8,8
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,Kenmore,WA 98028,12.93723789327764,5,5
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,Kirkland,WA 98034,12.892950213076524,42,12
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,Seattle,WA 98125,13.180632285528304,9,9
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,Issaquah,WA 98027,13.652991628466498,46,46
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,Seattle,WA 98144,13.115846186576064,91,91
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,Seattle,WA 98125,12.706847933442663,64,9
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,Issaquah,WA 98029,13.507625778194974,4,4
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,Kenmore,WA 98028,13.17115354157376,6,6
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,Tukwila,WA 98168,12.505992035646432,12,12
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,Bellevue,WA 98004,13.38472764187182,61,61
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,Seattle,WA 98115,13.16254516703716,74,13
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,Issaquah,WA 98029,13.388566418178986,24,5
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,Bellevue,WA 98008,13.134291948269603,57,13
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,Bellevue,WA 98008,12.9384405392434,57,13
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,Newcastle,WA 98059,13.122363377404328,54,54
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,Seattle,WA 98115,13.038981768465277,65,29
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,Bothell,WA 98011,12.82402472476402,37,10
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,Renton,WA 98058,12.775638764318764,27,14
